task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
ccareers,21,Developing the careers of the staff whom you manage,"LLMs can assist in career development by identifying skill gaps, recommending training programs, and facilitating mentorship opportunities, but human judgment remains crucial for personalized guidance.",0.2,0.4,0.4,0.0
cfuture,21,Making strategic decisions about the future of your organisation,"LLMs can significantly contribute to strategic decision-making by analyzing data, identifying trends, and generating potential scenarios, but human oversight is essential for evaluating complex factors and making final decisions.",0.15,0.35,0.5,0.0
cteach,22,"Instructing, training, or teaching people, individually or in groups","While some teaching requires in-person interaction (E0), LLMs can assist with content creation and personalized learning plans (E1), and LLM-powered applications could further enhance training with interactive simulations and feedback (E2), with limited image-based enhancements (E3).",0.15,0.35,0.45,0.05
cspeech,22,Making speeches or presentations,"LLMs can significantly aid in drafting and refining presentations (E1), and integrated tools could enhance delivery with real-time feedback and audience engagement analysis (E2), while image generation has limited impact (E3), and some presentations require personal touch (E0).",0.1,0.4,0.45,0.05
cpersuad,22,Persuading or influencing others,"Persuasion relies heavily on interpersonal skills and empathy (E0), but LLMs can assist by providing data-driven arguments and tailoring communication strategies (E1), with potential for further enhancement through sentiment analysis and personalized messaging in LLM-powered applications (E2), and minimal image-based applications (E3).",0.4,0.3,0.25,0.05
cteamwk,22,"Working with a team of people in a healthcare setting, which involves coordinating patient care, sharing information, and collaborating on treatment plans.","Teamwork in healthcare relies heavily on interpersonal communication and real-time coordination, limiting the potential for significant time reduction from LLMs, though some assistance with information sharing and scheduling is possible.",0.6,0.2,0.2,0.0
clisten,22,"Listening carefully to colleagues in a healthcare environment to understand patient needs, share critical information, and coordinate care effectively.","Active listening in healthcare requires real-time comprehension and empathy, which are not areas where LLMs can currently provide significant time savings.",0.9,0.1,0.0,0.0
ccoop,22,"Cooperating with colleagues in a healthcare setting to provide comprehensive patient care, involving shared decision-making, coordinated actions, and efficient communication.","While LLMs could potentially assist with some aspects of cooperation, such as scheduling and information sharing, the core of healthcare cooperation relies on interpersonal dynamics and real-time adaptation, limiting the potential for substantial time reduction.",0.6,0.2,0.2,0.0
cwrite,22,"Writing material such as forms, notices, or signs in a healthcare setting.","While simple forms might see limited impact, LLMs can automate filling and generation of more complex forms and notices within integrated healthcare systems, but image processing is irrelevant.",0.15,0.35,0.5,0.0
cwritesh,22,"Writing short documents such as short reports, letters, or emails in a healthcare setting, including patient notes, referral letters, and internal communications.","LLMs can significantly assist with drafting, summarizing, and refining short medical documents, especially within integrated EHR systems, but image processing adds no value.",0.1,0.4,0.5,0.0
cwritelg,22,"Writing long documents with correct spelling and grammar, such as long reports, manuals, articles, or books, in a healthcare setting, including research papers, clinical trial reports, and educational materials.","LLMs excel at generating, editing, and refining long-form text, offering substantial time savings for healthcare professionals in research, education, and documentation, but image processing is not relevant.",0.15,0.6,0.25,0.0
cread,22,"Reading written information such as forms, notices, or signs in a healthcare setting.","Reading short, simple texts like forms or signs offers minimal potential for LLM-driven time savings, as the task is already quick and straightforward.",0.9,0.05,0.05,0.0
cshort,22,"Reading short documents such as short reports, letters, or emails in a healthcare setting.","LLMs can summarize and extract key information from short documents, potentially offering time savings, especially when integrated with EHR systems.",0.4,0.3,0.3,0.0
clong,22,"Reading long documents such as long reports, manuals, articles, or books in a healthcare setting (e.g., research papers, medical textbooks, patient histories).","LLMs excel at summarizing and extracting key information from lengthy medical texts, offering substantial time savings for healthcare professionals.",0.1,0.5,0.4,0.0
