task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
cteach,22,"Instructing, training, or teaching people, individually or in groups","While some teaching requires in-person interaction (E0), LLMs can assist with content creation and personalized learning plans (E1), and LLM-powered applications could further enhance training with interactive simulations and personalized feedback (E2), with limited image-based enhancements (E3).",0.15,0.35,0.45,0.05
cspeech,22,Making speeches or presentations,"While delivery and presence remain important (E0), LLMs can significantly assist with content generation, slide creation, and tailoring presentations to specific audiences (E1), with LLM-powered applications offering potential for real-time feedback and dynamic content adaptation (E2), and no significant image-based impact (E3).",0.1,0.4,0.5,0
cpersuad,22,Persuading or influencing others,"Persuasion relies heavily on interpersonal skills and empathy (E0), but LLMs can assist by providing data-driven arguments, tailoring communication styles, and anticipating patient concerns (E1), with LLM-powered applications potentially offering real-time communication guidance and personalized persuasion strategies (E2), and no significant image-based impact (E3).",0.3,0.3,0.4,0
cteamwk,22,"Working with a team of people in a healthcare setting, which involves coordinating patient care, sharing information, and collaborating on treatment plans.","While LLMs could facilitate communication and information sharing, the core of teamwork in healthcare relies on interpersonal skills and real-time coordination, limiting direct LLM impact but leaving room for LLM-powered applications to improve workflows.",0.4,0.2,0.4,0
clisten,22,"Listening carefully to colleagues in a healthcare environment to understand patient needs, share critical information, and coordinate care effectively.","Listening carefully relies heavily on human comprehension and empathy, making it unlikely for LLMs to significantly reduce the time spent on this inherently human interaction.",0.9,0.05,0.05,0
ccoop,22,"Cooperating with colleagues in a healthcare setting to provide comprehensive patient care, involving shared decision-making, coordinated actions, and efficient communication.","Similar to teamwork, cooperation in healthcare requires human interaction and judgment, but LLM-powered applications could streamline communication and workflow management.",0.4,0.2,0.4,0
cwrite,22,"Writing material such as forms, notices, or signs in a healthcare setting.","While some forms may be standardized and require minimal writing (E0), LLMs can assist in generating notices and signs, especially with integration into hospital systems (E2), but image processing is not relevant (E3).",0.15,0.35,0.5,0
cwritesh,22,"Writing short documents such as short reports, letters, or emails in a healthcare setting.","LLMs can significantly assist in drafting short reports, letters, and emails, particularly with integration into EHR systems (E2), but some tasks may require minimal writing or specific formatting (E0), and image processing is not relevant (E3).",0.1,0.4,0.5,0
cwritelg,22,"Writing long documents with correct spelling and grammar, such as long reports, manuals, articles, or books, in a healthcare setting.","LLMs excel at generating and editing long-form text, significantly reducing writing time (E1), and integration with research databases and medical systems can further enhance efficiency (E2), while image processing is not relevant (E3).",0.05,0.5,0.45,0
cread,22,"Reading written information such as forms, notices or signs in a healthcare setting.","Reading short, simple texts like forms and signs is already quick and efficient, offering minimal potential for LLM-driven time savings.",0.95,0.05,0,0
