task_handle,occupation_code,task_description,justification,prob_E0,prob_E1,prob_E2,prob_E3
ccareers,21,Developing the careers of the staff whom you manage,"LLMs can assist with career development planning and resource identification, but individual career paths require human oversight and guidance.",0.2,0.4,0.4,0.0
cfuture,21,Making strategic decisions about the future of your organisation,"LLMs can analyze trends and provide data-driven insights for strategic decision-making, but human judgment remains crucial in this complex process.",0.2,0.4,0.4,0.0
cteach,22,"Instructing, training, or teaching people, individually or in groups within the healthcare context.","While some teaching requires in-person interaction (E0), LLMs can assist with content creation and personalized learning plans (E1), and LLM-powered applications could offer interactive training modules and simulations (E2), with limited image-based enhancements (E3).",0.15,0.35,0.45,0.05
cspeech,22,"Making speeches or presentations in the healthcare field, such as presenting research findings, delivering lectures, or conducting patient education sessions.","While delivery and Q&A require human presence (E0), LLMs can assist with content generation, slide creation, and speech refinement (E1), and LLM-powered applications could offer interactive presentation tools and audience engagement features (E2), with limited image-based enhancements (E3).",0.2,0.4,0.35,0.05
cpersuad,22,"Persuading or influencing others in a healthcare setting, such as encouraging patients to adhere to treatment plans, advocating for specific interventions, or negotiating with colleagues and administrators.","Persuasion often relies on interpersonal skills and empathy (E0), but LLMs can assist by providing data-driven arguments, tailoring communication strategies, and generating persuasive language (E1), with LLM-powered applications potentially offering real-time feedback and communication guidance (E2), and limited image-based enhancements (E3).",0.4,0.3,0.25,0.05
cteamwk,22,"Working with a team of people in a healthcare setting, which involves coordinating patient care, sharing information, and collaborating on treatment plans.","Teamwork in healthcare relies heavily on interpersonal communication and real-time coordination, limiting the potential for significant time reduction from LLMs, though some assistance with information sharing and scheduling is possible.",0.6,0.2,0.2,0.0
clisten,22,"Listening carefully to colleagues in a healthcare setting to understand patient concerns, share information effectively, and coordinate care.","Listening carefully relies on real-time human interaction and comprehension, making it unlikely that LLMs can significantly reduce the time spent on this task.",0.9,0.1,0.0,0.0
ccoop,22,"Cooperating with colleagues in a healthcare setting, which involves coordinating patient care, sharing information, and working together towards common goals.","While LLMs could potentially assist with some aspects of cooperation, such as scheduling and information sharing, the core of cooperation relies on interpersonal communication and real-time coordination, limiting the potential for significant time reduction.",0.6,0.2,0.2,0.0
cwrite,22,"Writing material such as forms, notices, or signs in a healthcare setting.","While some forms may be highly standardized (E0), LLMs can assist in generating notices and signs, especially with integrations into EHR systems (E2).",0.15,0.35,0.5,0.0
cwritesh,22,"Writing short documents such as short reports, letters, or emails in a healthcare setting.","LLMs can significantly assist in drafting short reports, letters, and emails, particularly with integration into EHR systems for patient-specific information (E2), but some tasks may require extensive edits (E1).",0.1,0.4,0.5,0.0
cwritelg,22,"Writing long documents with correct spelling and grammar, such as long reports, manuals, articles, or books in a healthcare setting.","LLMs can significantly reduce writing time for long documents, but fact-checking and verification remain crucial, especially in research and publishing contexts (E1).",0.15,0.6,0.25,0.0
cread,22,"Reading written information such as forms, notices, or signs in a healthcare setting.","Reading short, simple texts like forms or signs offers minimal opportunity for LLM assistance, as the task is already quick and straightforward.",0.9,0.05,0.05,0.0
cshort,22,"Reading short documents such as short reports, letters, or emails in a healthcare setting, often containing patient information, medical updates, or inter-departmental communication.","While LLMs could summarize or extract key information from short medical documents, the time savings might not consistently reach 25% due to the need for careful review and verification in a healthcare context.",0.6,0.2,0.2,0.0
